date,bookings,clicks,booking_rate,weekday,trend_7d,expected,resid_ratio,robust_z,is_anomaly,holiday
2014-07-13,5262.0,76492,0.0643638231768476,Sun,6380.9,5403.6,0.9738,-0.74,False,
2014-07-14,7271.0,94281,0.0715987868284228,Mon,6374.9,7244.6,1.0036,0.1,False,
2014-07-15,7128.0,97595,0.0680652769687652,Tue,6384.7,7252.7,0.9828,-0.48,False,
2014-07-16,7577.0,103002,0.0685211477767026,Wed,6394.3,7219.3,1.0495,1.4,False,
2014-07-17,6747.0,87443,0.0716318080475634,Thu,6407.1,6736.7,1.0015,0.04,False,
2014-07-18,6194.0,78222,0.0733747156937073,Fri,6435.9,6298.9,0.9833,-0.47,False,
2014-07-19,4581.0,65215,0.065634133761247,Sat,6458.7,4703.1,0.974,-0.73,False,
2014-07-20,5352.0,78961,0.0634777555062683,Sun,6411.3,5429.4,0.9857,-0.4,False,
2014-07-21,7472.0,101233,0.068736488661975,Mon,6372.7,7242.2,1.0317,0.89,False,
2014-07-22,7288.0,98014,0.0692104613397656,Tue,6344.7,7207.3,1.0112,0.32,False,
2014-07-23,7245.0,95474,0.0705322287016034,Wed,6327.7,7144.1,1.0141,0.4,False,
2014-07-24,6477.0,86530,0.0696399195759459,Thu,6333.1,6658.9,0.9727,-0.77,False,
2014-07-25,5998.0,74338,0.0746614220274845,Fri,6297.6,6163.6,0.9731,-0.76,False,
2014-07-26,4462.0,63655,0.0655049400296548,Sat,6274.7,4569.1,0.9766,-0.66,False,
2014-07-27,5390.0,76118,0.0661284781861903,Sun,6316.3,5348.9,1.0077,0.22,False,
2014-07-28,7223.0,94326,0.0711282238131345,Mon,6378.7,7249.0,0.9964,-0.1,False,
2014-07-29,7128.0,96699,0.0686526626022133,Tue,6416.0,7288.3,0.978,-0.62,False,
2014-07-30,7536.0,108154,0.0651395971994122,Wed,6454.7,7287.5,1.0341,0.96,False,
2014-07-31,6914.0,87881,0.0729363363046574,Thu,6469.1,6801.9,1.0165,0.46,False,
2014-08-01,6259.0,78278,0.0740385866543643,Fri,6509.9,6371.4,0.9824,-0.5,False,
2014-08-02,4733.0,66843,0.0661255169330501,Sat,6561.6,4778.0,0.9906,-0.27,False,
2014-08-03,5491.0,80578,0.063797650722095,Sun,6573.9,5567.0,0.9863,-0.39,False,
2014-08-04,7508.0,98172,0.0710446631339894,Mon,6598.3,7498.5,1.0013,0.04,False,
2014-08-05,7490.0,99639,0.0699157090983767,Tue,6652.0,7556.3,0.9912,-0.25,False,
2014-08-06,7622.0,97194,0.0727179056632575,Wed,6666.1,7526.2,1.0127,0.36,False,
2014-08-07,7085.0,86742,0.0755113133746149,Thu,6665.6,7008.5,1.0109,0.31,False,
2014-08-08,6635.0,79955,0.0766254763829541,Fri,6613.6,6472.9,1.025,0.71,False,
2014-08-09,4832.0,65562,0.0686422138250419,Sat,6556.1,4774.1,1.0121,0.34,False,
2014-08-10,5487.0,77334,0.0662513130727713,Sun,6578.9,5571.3,0.9849,-0.43,False,
2014-08-11,7144.0,89742,0.073736143508866,Mon,6569.1,7465.4,0.9569,-1.21,False,
2014-08-12,7088.0,94351,0.069874505860665,Tue,6524.1,7411.1,0.9564,-1.23,False,
2014-08-13,7781.0,98423,0.0732646604647659,Wed,6510.9,7350.9,1.0585,1.65,False,
2014-08-14,7017.0,85743,0.075646830530401,Thu,6519.1,6854.5,1.0237,0.67,False,
2014-08-15,6320.0,75993,0.0767800954891693,Fri,6578.3,6438.3,0.9816,-0.52,False,
2014-08-16,4739.0,64993,0.0679601904434119,Sat,6653.0,4844.6,0.9782,-0.61,False,
2014-08-17,5545.0,78295,0.0661378816793893,Sun,6574.6,5567.6,0.9959,-0.11,False,
2014-08-18,7558.0,94214,0.0742640411901112,Mon,6505.6,7393.2,1.0223,0.63,False,
2014-08-19,7611.0,96075,0.0734043168798102,Tue,6470.4,7350.1,1.0355,1.0,False,
2014-08-20,7232.0,89314,0.0749072980755287,Wed,6429.1,7258.6,0.9963,-0.1,False,
2014-08-21,6534.0,81680,0.0740698755299612,Thu,6364.0,6691.4,0.9765,-0.66,False,
2014-08-22,6074.0,72871,0.076939641522579,Fri,6286.0,6152.3,0.9873,-0.36,False,
2014-08-23,4450.0,61060,0.0679285605251106,Sat,6216.1,4526.5,0.9831,-0.48,False,
2014-08-24,5089.0,72461,0.0656221792392005,Sun,6214.1,5262.4,0.967,-0.93,False,
2014-08-25,7012.0,91127,0.0714496785172051,Mon,6214.9,7062.8,0.9928,-0.2,False,
2014-08-26,7122.0,93674,0.0706575657764197,Tue,6240.1,7088.5,1.0047,0.13,False,
2014-08-27,7218.0,97302,0.0690585533869116,Wed,6209.1,7010.3,1.0296,0.84,False,
2014-08-28,6539.0,83653,0.0725008869966294,Thu,6104.4,6418.5,1.0188,0.53,False,
2014-08-29,6251.0,75264,0.0766852726492056,Fri,5925.7,5799.7,1.0778,2.19,False,
2014-08-30,4233.0,59524,0.0663927098200981,Sat,5967.7,4345.6,0.9741,-0.73,False,
2014-08-31,4356.0,66964,0.0610768367919237,Sun,5980.9,5064.9,0.86,-3.95,True,
2014-09-01,5761.0,81789,0.0658023986293546,Mon,6077.9,6907.1,0.8341,-4.68,True,Labor Day
2014-09-02,7416.0,95250,0.0722342352872421,Tue,6159.6,6997.0,1.0599,1.69,False,
2014-09-03,7310.0,94056,0.072114910324961,Wed,6241.6,7046.9,1.0373,1.05,False,
2014-09-04,7218.0,86638,0.0769050460279577,Thu,6386.4,6715.0,1.0749,2.11,False,
2014-09-05,6823.0,80406,0.0782193995116303,Fri,6666.7,6524.9,1.0457,1.29,False,
2014-09-06,4807.0,67370,0.0666001634869833,Sat,6697.7,4877.1,0.9856,-0.41,False,
2014-09-07,5370.0,76545,0.0655557590184947,Sun,6772.6,5735.3,0.9363,-1.8,False,
2014-09-08,7723.0,94835,0.075303730571969,Mon,6794.0,7721.0,1.0003,0.01,False,
2014-09-09,7633.0,96325,0.0734238827218684,Tue,6775.9,7697.0,0.9917,-0.23,False,
2014-09-10,7834.0,100435,0.0723568149701207,Wed,6749.1,7619.9,1.0281,0.79,False,
2014-09-11,7368.0,88269,0.0770413124627497,Thu,6737.7,7084.3,1.04,1.13,False,
2014-09-12,6696.0,77413,0.0796109809889548,Fri,6718.1,6575.2,1.0184,0.52,False,
2014-09-13,4620.0,66887,0.0646090592529402,Sat,6698.6,4877.8,0.9472,-1.49,False,
2014-09-14,5290.0,78415,0.0631981363120482,Sun,6663.6,5643.0,0.9374,-1.76,False,
2014-09-15,7586.0,98864,0.0712635039924847,Mon,6599.4,7499.8,1.0115,0.32,False,
2014-09-16,7496.0,97376,0.0714776108017392,Tue,6577.9,7472.1,1.0032,0.09,False,
2014-09-17,7589.0,95437,0.0736610176072059,Wed,6557.6,7403.6,1.025,0.71,False,
2014-09-18,6919.0,87070,0.0736149974997074,Thu,6546.4,6883.2,1.0052,0.15,False,
2014-09-19,6545.0,74184,0.0810737157650906,Fri,6536.4,6397.4,1.0231,0.65,False,
2014-09-20,4478.0,62424,0.0669337239544408,Sat,6533.1,4757.3,0.9413,-1.66,False,
2014-09-21,5212.0,76240,0.0639886067868192,Sun,6522.3,5523.4,0.9436,-1.59,False,
2014-09-22,7516.0,94423,0.0737303681613514,Mon,6496.9,7383.3,1.018,0.51,False,
2014-09-23,7473.0,96263,0.0720386365389064,Tue,6441.6,7317.3,1.0213,0.6,False,
2014-09-24,7513.0,98162,0.0710953394842678,Wed,6421.6,7250.1,1.0363,1.02,False,
2014-09-25,6741.0,84698,0.073721278666652,Thu,6416.7,6746.8,0.9991,-0.02,False,
2014-09-26,6158.0,70573,0.0802543952248765,Fri,6438.9,6301.9,0.9772,-0.64,False,
2014-09-27,4338.0,59382,0.0680790960451977,Sat,6441.1,4690.3,0.9249,-2.12,False,
2014-09-28,5178.0,74365,0.0650968658461461,Sun,6429.7,5445.0,0.951,-1.38,False,
2014-09-29,7671.0,94226,0.0752819023131201,Mon,6483.0,7367.5,1.0412,1.16,False,
2014-09-30,7489.0,96007,0.0723602844554378,Tue,6547.6,7437.7,1.0069,0.19,False,
2014-10-01,7433.0,94640,0.0728204324356098,Wed,6592.1,7442.7,0.9987,-0.04,False,
2014-10-02,7114.0,83103,0.0788543179223427,Thu,6626.0,6966.9,1.0211,0.6,False,
2014-10-03,6610.0,76277,0.0797471256047389,Fri,6603.7,6463.2,1.0227,0.64,False,
2014-10-04,4650.0,62840,0.0688990961623944,Sat,6620.6,4821.0,0.9645,-1.0,False,
2014-10-05,5415.0,76335,0.0662385321100917,Sun,6681.9,5658.5,0.957,-1.21,False,
2014-10-06,7515.0,93643,0.0742897249846774,Mon,6699.1,7613.2,0.9871,-0.36,False,
2014-10-07,7607.0,95620,0.0736919604367074,Tue,6694.4,7604.5,1.0003,0.01,False,
2014-10-08,7862.0,105307,0.069471321651689,Wed,6657.6,7516.5,1.046,1.3,False,
2014-10-09,7235.0,88607,0.0754888253584023,Thu,6601.6,6941.2,1.0423,1.19,False,
2014-10-10,6577.0,77261,0.0784489133805672,Fri,6579.7,6439.7,1.0213,0.6,False,
2014-10-11,4392.0,62652,0.0655092178270986,Sat,6553.7,4772.3,0.9203,-2.25,False,
2014-10-12,5023.0,70526,0.0664866510476644,Sun,6513.6,5516.0,0.9106,-2.52,False,
2014-10-13,7362.0,93277,0.073152555172448,Mon,6479.9,7364.0,0.9997,-0.01,False,
2014-10-14,7425.0,91828,0.0748088218995899,Tue,6454.7,7332.2,1.0127,0.36,False,
2014-10-15,7581.0,93256,0.07518073722939,Wed,6438.9,7269.6,1.0428,1.21,False,
2014-10-16,6999.0,81415,0.0791616712285384,Thu,6450.7,6782.6,1.0319,0.9,False,
2014-10-17,6401.0,71499,0.0821694480102695,Fri,6461.9,6324.4,1.0121,0.34,False,
2014-10-18,4281.0,57853,0.0688994753275179,Sat,6444.4,4692.7,0.9123,-2.47,False,
2014-10-19,5106.0,71150,0.066958665547629,Sun,6412.6,5430.5,0.9403,-1.69,False,
2014-10-20,7440.0,90106,0.076271707707133,Mon,6379.9,7250.3,1.0262,0.74,False,
2014-10-21,7303.0,91819,0.07367688303303,Tue,6339.6,7201.4,1.0141,0.4,False,
2014-10-22,7358.0,93529,0.072933083548921,Wed,6329.1,7145.7,1.0297,0.84,False,
2014-10-23,6770.0,81758,0.076472980300018,Thu,6354.3,6681.2,1.0133,0.38,False,
2014-10-24,6119.0,70526,0.0798356057146584,Fri,6390.9,6254.9,0.9783,-0.61,False,
2014-10-25,4208.0,58333,0.0672838617866679,Sat,6417.3,4672.9,0.9005,-2.81,False,
2014-10-26,5282.0,76093,0.0649093701996927,Sun,6408.6,5427.1,0.9733,-0.75,False,
2014-10-27,7696.0,93567,0.0760001185033032,Mon,6388.6,7260.2,1.06,1.69,False,
2014-10-28,7488.0,93212,0.0743594836146971,Tue,6406.9,7277.9,1.0289,0.81,False,
2014-10-29,7297.0,88439,0.0762200217264143,Wed,6463.4,7297.4,1.0,-0.0,False,
2014-10-30,6630.0,78858,0.0775547445255474,Thu,6520.9,6856.3,0.967,-0.93,False,
2014-10-31,6247.0,68164,0.0839526414105441,Fri,6550.6,6411.2,0.9744,-0.72,False,
2014-11-01,4604.0,62972,0.0681306972889783,Sat,6570.9,4784.8,0.9622,-1.07,False,
2014-11-02,5684.0,81325,0.065326575411739,Sun,6585.1,5576.6,1.0193,0.54,False,
2014-11-03,7904.0,95226,0.076641132551149,Mon,6612.4,7514.6,1.0518,1.46,False,
2014-11-04,7630.0,93704,0.0752955572660706,Tue,6631.1,7532.6,1.0129,0.36,False,
2014-11-05,7397.0,97635,0.0704261558382207,Wed,6614.3,7467.7,0.9905,-0.27,False,
2014-11-06,6821.0,85126,0.0741840408061165,Thu,6576.0,6914.3,0.9865,-0.38,False,
2014-11-07,6378.0,74726,0.0786397711580193,Fri,6480.0,6342.1,1.0057,0.16,False,
2014-11-08,4486.0,63096,0.0663786215264419,Sat,6405.6,4664.4,0.9618,-1.08,False,
2014-11-09,5416.0,77171,0.0655793284657391,Sun,6370.1,5394.5,1.004,0.11,False,
2014-11-10,7232.0,90061,0.0743321718931475,Mon,6346.6,7212.5,1.0027,0.08,False,
2014-11-11,7109.0,90197,0.0730581875732226,Tue,6329.3,7189.7,0.9888,-0.32,False,
2014-11-12,7149.0,90322,0.0733448923269485,Wed,6351.6,7171.1,0.9969,-0.09,False,
2014-11-13,6656.0,84645,0.0729017206821392,Thu,6353.9,6680.7,0.9963,-0.1,False,
2014-11-14,6257.0,72720,0.0792255973258037,Fri,6344.6,6209.6,1.0076,0.22,False,
2014-11-15,4642.0,63463,0.0681594596578812,Sat,6313.6,4597.4,1.0097,0.27,False,
2014-11-16,5432.0,75914,0.0667764856292872,Sun,6281.4,5319.4,1.0212,0.6,False,
2014-11-17,7167.0,90235,0.0735816513007946,Mon,6253.0,7106.1,1.0086,0.24,False,
2014-11-18,6892.0,86581,0.0737325216907556,Tue,6254.6,7104.9,0.97,-0.85,False,
2014-11-19,6924.0,91229,0.0705429278779049,Wed,6311.3,7125.6,0.9717,-0.8,False,
2014-11-20,6457.0,80119,0.0745818702642764,Thu,6346.7,6673.2,0.9676,-0.91,False,
2014-11-21,6268.0,71771,0.0803188149514986,Fri,6397.1,6261.1,1.0011,0.03,False,
2014-11-22,5039.0,67268,0.0696889651071127,Sat,6429.6,4681.9,1.0763,2.15,False,
2014-11-23,5680.0,80145,0.0661811826390911,Sun,6404.4,5423.6,1.0473,1.33,False,
2014-11-24,7520.0,94209,0.0739218905130297,Mon,6211.7,7059.2,1.0653,1.84,False,
2014-11-25,7119.0,87909,0.0749147619648945,Tue,6216.7,7061.9,1.0081,0.23,False,
2014-11-26,6748.0,84254,0.0741522164348036,Wed,6180.9,6978.3,0.967,-0.93,False,
2014-11-27,5108.0,68324,0.0695609543523259,Thu,6193.4,6512.0,0.7844,-6.08,True,Thanksgiving
2014-11-28,6303.0,83833,0.0699276648619863,Fri,6440.0,6303.0,1.0,0.0,False,Black Friday
2014-11-29,4788.0,67156,0.0665517624819303,Sat,6528.3,4753.8,1.0072,0.2,False,
2014-11-30,5768.0,81737,0.0659162333580938,Sun,6677.6,5654.9,1.02,0.56,False,
2014-12-01,9246.0,114582,0.0746680879930225,Mon,6950.9,7899.2,1.1705,4.81,True,Cyber Monday
2014-12-02,7737.0,100943,0.0711906514538093,Tue,7003.6,7955.7,0.9725,-0.78,False,
2014-12-03,7793.0,105739,0.0686414402987704,Wed,7006.4,7910.4,0.9852,-0.42,False,
2014-12-04,7021.0,85857,0.0755937897026206,Thu,7028.1,7389.7,0.9501,-1.41,False,
2014-12-05,6672.0,79640,0.0773009546760589,Fri,6693.6,6551.2,1.0184,0.52,False,
2014-12-06,4808.0,66249,0.0676639880659189,Sat,6654.1,4845.4,0.9923,-0.22,False,
2014-12-07,5920.0,83630,0.066108319374651,Sun,6584.4,5576.0,1.0617,1.74,False,
2014-12-08,6904.0,94698,0.0679514182791677,Mon,6542.7,7435.4,0.9285,-2.02,False,
2014-12-09,7461.0,95009,0.0728115546013467,Tue,6503.3,7387.4,1.01,0.28,False,
2014-12-10,7305.0,95254,0.0712272935578545,Wed,6504.1,7343.3,0.9948,-0.15,False,
2014-12-11,6729.0,84421,0.0738233680746023,Thu,6474.3,6807.3,0.9885,-0.32,False,
2014-12-12,6396.0,77280,0.0764376882260146,Fri,6531.9,6392.9,1.0005,0.01,False,
2014-12-13,4814.0,65677,0.0682924061227674,Sat,6473.7,4714.0,1.0212,0.6,False,
2014-12-14,5711.0,78494,0.0678225758565405,Sun,6455.4,5466.8,1.0447,1.26,False,
2014-12-15,7307.0,95417,0.0711323546590864,Mon,6439.9,7318.5,0.9984,-0.04,False,
2014-12-16,7054.0,96936,0.067833445523608,Tue,6409.9,7281.3,0.9688,-0.88,False,
2014-12-17,7177.0,103011,0.0651341343884996,Wed,6416.7,7244.6,0.9907,-0.26,False,
2014-12-18,6620.0,89320,0.0690014592453616,Thu,6259.9,6581.9,1.0058,0.16,False,
2014-12-19,6186.0,80308,0.0715194117511041,Fri,6135.4,6004.9,1.0302,0.85,False,
2014-12-20,4862.0,69168,0.0656760772659732,Sat,6032.4,4392.7,1.1068,3.01,False,
2014-12-21,4613.0,67612,0.0638698511595707,Sun,5702.4,4829.1,0.9553,-1.26,False,
2014-12-22,6436.0,89298,0.0672279440950968,Mon,5377.6,6111.3,1.0531,1.5,False,
2014-12-23,6333.0,88417,0.0668390501319261,Tue,5327.1,6051.4,1.0465,1.31,False,
2014-12-24,4867.0,68783,0.0660828241683638,Wed,5380.7,6074.9,0.8012,-5.61,True,Christmas Eve
2014-12-25,4346.0,67963,0.0601031683469554,Thu,5523.1,5807.3,0.7484,-7.1,True,Christmas Day
2014-12-26,5833.0,93332,0.058821156658095,Fri,5614.0,5494.6,1.0616,1.74,False,
2014-12-27,5237.0,85620,0.0576400277358926,Sat,5748.3,4185.8,1.2511,7.08,True,
2014-12-28,5610.0,95126,0.0556901207115628,Sun,5876.7,4976.7,1.1273,3.59,True,
2014-12-29,7072.0,114652,0.0580986494035687,Mon,6131.8,6968.4,1.0149,0.42,False,
2014-12-30,7273.0,115539,0.0592205973357652,Tue,6191.6,7033.3,1.0341,0.96,False,
2014-12-31,5766.0,82234,0.0655227272727272,Wed,6430.2,7259.9,0.7942,-5.8,True,New Year's Eve
